"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S15P159","P_S15P160","P_S15P161","P_S15P162","P_S15P163","P_S15P164_SP1","P_S15P164_SP2","P_S15P164_SP3","P_S15P164_SP4"
"113774","M",170,68,68770,"00570000","001994250","68770015",2,4,NA,NA,NA,NA,NA,NA,NA
"113775","M",170,68,68770,"00570000","003026396","68770007",1,1,1,2,3,1,2,1,NA
"113776","M",170,68,68770,"00570000","003026397","68770007",1,1,1,2,3,1,2,1,NA
"113777","M",170,68,68770,"00570000","003086457","68770014",1,1,1,1,3,1,2,1,NA
"113778","M",170,68,68770,"00570000","003412093","68770005",1,4,NA,NA,NA,NA,NA,NA,NA
"113779","M",170,68,68770,"00570000","081537321","68770010",1,1,1,1,3,1,1,1,NA
"113780","M",170,68,68770,"00570000","083029269","68770011",1,1,1,2,2,1,2,2,NA
"113781","M",170,68,68770,"00570000","083029517","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"113782","M",170,68,68770,"00570000","083077173","68770009",1,3,NA,NA,NA,NA,NA,NA,NA
"113783","M",170,68,68770,"00577397","060050001","68770014",1,1,1,1,2,1,2,1,NA
"113784","M",170,68,68770,"00580000","003026113","68770010",1,1,1,9,9,1,NA,NA,NA
"113785","M",170,68,68770,"00580000","007537104","68770006",1,1,1,1,3,1,2,1,NA
"113786","M",170,68,68770,"00580000","081373915","68770003",1,1,1,1,3,1,2,1,NA
"113787","M",170,68,68770,"00580000","083029471","68770011",1,1,1,1,3,1,2,1,NA
"113788","M",170,68,68770,"00580000","083086460","68770003",1,1,1,1,3,1,2,2,NA
"113789","M",170,68,68770,"00580001","060049997","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"113790","M",170,68,68770,"00580001","060050767","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"113791","M",170,68,68770,"00580001","060050767","68770004",2,4,NA,NA,NA,NA,NA,NA,NA
"113792","M",170,68,68770,"00580001","060053479","68500010",1,4,NA,NA,NA,NA,NA,NA,NA
"113793","M",170,68,68770,"00580001","060053986","68770019",1,1,1,3,5,1,2,2,NA
"113794","M",170,68,68770,"00590000","001388270","68770001",1,1,1,2,3,1,2,2,NA
"113795","M",170,68,68770,"00590000","001409339","68770016",1,1,1,1,3,1,2,2,NA
"113796","M",170,68,68770,"00590000","002095114","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"113797","M",170,68,68770,"00590000","003026290","68770007",1,4,NA,NA,NA,NA,NA,NA,NA
"113798","M",170,68,68770,"00590000","083029231","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"113799","M",170,68,68770,"00590000","083029384","68770013",1,1,1,1,3,1,2,2,NA
"113800","M",170,68,68770,"00590000","083086496","68770018",1,1,1,1,3,1,2,2,NA
"113801","M",170,68,68770,"00590001","060050004","68770019",1,1,1,1,3,1,2,2,NA
"113802","M",170,68,68770,"00590001","060050004","68770019",2,3,NA,NA,NA,NA,NA,NA,NA
"113803","M",170,68,68770,"00590001","060050004","68770019",3,4,NA,NA,NA,NA,NA,NA,NA
"113804","M",170,68,68770,"00590001","060051459","68770014",1,3,NA,NA,NA,NA,NA,NA,NA
"113805","M",170,68,68770,"00590001","060053466","68770014",1,1,1,1,3,1,2,2,NA
"113806","M",170,68,68770,"00600000","001388353","68770001",1,1,1,2,5,1,1,2,NA
"113807","M",170,68,68770,"00600000","001388364","68770002",1,1,1,1,3,1,2,1,NA
"113808","M",170,68,68770,"00600000","001388364","68770002",2,4,NA,NA,NA,NA,NA,NA,NA
"113809","M",170,68,68770,"00600000","003029255","68770007",1,1,1,1,3,1,2,1,NA
"113810","M",170,68,68770,"00600000","003029501","68770011",1,1,1,1,2,1,2,1,NA
"113811","M",170,68,68770,"00600000","003029501","68770011",2,1,1,1,2,1,2,1,NA
"113812","M",170,68,68770,"00600000","003037505","68770009",1,1,1,1,2,1,2,2,NA
"113813","M",170,68,68770,"00600000","003037505","68770009",2,1,1,1,5,NA,NA,NA,2
"113814","M",170,68,68770,"00600000","003412018","68770015",1,1,1,1,3,1,2,1,NA
"113815","M",170,68,68770,"00600000","083029404","68770013",1,1,1,1,3,1,2,2,NA
"113816","M",170,68,68770,"00610000","003026300","68770007",1,1,1,1,3,1,2,1,NA
"113817","M",170,68,68770,"00610000","003412135","68770002",1,1,1,1,3,1,2,2,NA
"113818","M",170,68,68770,"00610000","083029229","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"113819","M",170,68,68770,"00610001","060049974","68770008",1,3,NA,NA,NA,NA,NA,NA,NA
"113820","M",170,68,68770,"00610001","060052152","68770004",1,1,1,2,3,1,2,1,NA
"113821","M",170,68,68770,"00610001","060053293","68770004",1,1,2,1,2,1,2,1,NA
"113822","M",170,68,68770,"00610001","060053980","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"113823","M",170,68,68770,"00610001","060053995","68770012",1,1,1,3,5,1,2,2,NA
"113824","M",170,68,68770,"00620000","001373916","68770003",1,1,1,1,3,1,2,1,NA
"113825","M",170,68,68770,"00620000","001388279","68770001",1,1,1,1,3,1,2,1,NA
"113826","M",170,68,68770,"00620000","003068448","68770011",1,1,1,1,3,1,2,1,NA
"113827","M",170,68,68770,"00620000","083026099","68770010",1,1,1,2,2,1,2,2,NA
"113828","M",170,68,68770,"00620000","083029409","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"113829","M",170,68,68770,"00620001","060050027","68770011",1,1,1,1,3,1,2,1,NA
"113830","M",170,68,68770,"00630000","001388314","68770015",1,1,1,1,3,1,2,1,NA
"113831","M",170,68,68770,"00630000","001388314","68770015",2,1,1,1,3,1,2,1,NA
"113832","M",170,68,68770,"00630000","003026042","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"113833","M",170,68,68770,"00630000","003026042","68770012",2,4,NA,NA,NA,NA,NA,NA,NA
"113834","M",170,68,68770,"00630000","003026341","68770007",1,4,NA,NA,NA,NA,NA,NA,NA
"113835","M",170,68,68770,"00630000","003037562","68770002",1,1,1,2,3,1,2,1,NA
"113836","M",170,68,68770,"00630000","003081194","68770011",1,1,1,1,3,1,2,1,NA
"113837","M",170,68,68770,"00630000","083029272","68770006",1,1,1,2,2,1,2,2,NA
"113838","M",170,68,68770,"00630000","089537244","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"113839","M",170,68,68770,"00630001","060050024","68770011",1,1,1,1,3,1,2,2,NA
"113840","M",170,68,68770,"00630001","060050750","68770014",1,1,1,1,3,1,2,2,NA
"113841","M",170,68,68770,"00630001","060054026","68770019",1,4,NA,NA,NA,NA,NA,NA,NA
"113842","M",170,68,68770,"00640000","001388317","68770002",1,1,1,1,3,1,2,2,NA
"113843","M",170,68,68770,"00640000","001537571","68770001",1,4,NA,NA,NA,NA,NA,NA,NA
"113844","M",170,68,68770,"00640000","002073122","68770999",1,1,1,1,2,1,2,2,NA
"113845","M",170,68,68770,"00640000","003029277","68770007",1,1,1,1,3,1,2,2,NA
"113846","M",170,68,68770,"00640000","083029273","68770006",1,1,1,1,3,1,2,2,NA
"113847","M",170,68,68770,"00640000","083029381","68770013",1,1,1,1,3,1,2,1,NA
"113848","M",170,68,68770,"00640000","083029381","68770013",2,4,NA,NA,NA,NA,NA,NA,NA
"113849","M",170,68,68770,"00640000","083029381","68770013",3,4,NA,NA,NA,NA,NA,NA,NA
"113850","M",170,68,68770,"00640001","060049977","68770008",1,4,NA,NA,NA,NA,NA,NA,NA
"113851","M",170,68,68770,"00640001","060051431","68770004",1,1,1,3,3,1,2,1,NA
"113852","M",170,68,68770,"00650000","003037502","68770002",1,1,1,1,3,1,2,2,NA
"113853","M",170,68,68770,"00650000","003412148","68770999",1,1,1,1,3,1,2,1,NA
"113854","M",170,68,68770,"00650000","003412148","68770999",2,4,NA,NA,NA,NA,NA,NA,NA
"113855","M",170,68,68770,"00650000","007537084","68770011",1,1,1,1,2,1,2,1,NA
"113856","M",170,68,68770,"00650000","082103507","68770010",1,1,1,1,2,1,2,2,NA
"113857","M",170,68,68770,"00650000","082103507","68770010",2,3,NA,NA,NA,NA,NA,NA,NA
"113858","M",170,68,68770,"00650000","083029484","68770006",1,1,1,1,5,1,2,2,NA
"113859","M",170,68,68770,"00650000","083077200","68770009",1,1,1,1,1,1,2,2,NA
"113860","M",170,68,68770,"00650000","083086498","68770018",1,4,NA,NA,NA,NA,NA,NA,NA
"113861","M",170,68,68770,"00650001","060049990","68770008",1,4,NA,NA,NA,NA,NA,NA,NA
"113862","M",170,68,68770,"00650001","060051460","68770014",1,1,1,1,2,1,2,2,NA
"113863","M",170,68,68770,"00650001","060052004","68770004",1,1,1,1,2,1,2,1,NA
"113864","M",170,68,68770,"00650001","060053976","68770011",1,1,1,1,2,1,2,2,NA
"113865","M",170,68,68770,"00660000","001388356","68770999",1,3,NA,NA,NA,NA,NA,NA,NA
"113866","M",170,68,68770,"00660000","003029279","68770002",1,1,1,2,5,1,2,2,NA
"113867","M",170,68,68770,"00660000","003412219","68770999",1,1,1,1,3,1,2,2,NA
"113868","M",170,68,68770,"00660000","083026219","68770018",1,4,NA,NA,NA,NA,NA,NA,NA
"113869","M",170,68,68770,"00660000","083029337","68770006",1,1,1,1,3,1,2,1,NA
"113870","M",170,68,68770,"00660000","083068441","68770011",1,1,1,1,3,1,2,2,NA
"113871","M",170,68,68770,"00660001","060053977","68770011",1,1,1,1,3,1,2,2,NA
"113872","M",170,68,68770,"00660001","060053978","68770014",1,1,1,1,3,1,2,2,NA
"113873","M",170,68,68770,"00670000","001651791","68770999",1,1,1,1,3,1,1,1,NA
"113874","M",170,68,68770,"00670000","002103491","68770010",1,1,1,2,5,1,2,2,NA
"113875","M",170,68,68770,"00670000","003029256","68770007",1,1,1,1,5,1,2,2,NA
"113876","M",170,68,68770,"00670000","083025951","68770009",1,1,1,2,3,1,2,2,NA
"113877","M",170,68,68770,"00670000","083025951","68770009",2,1,1,2,3,1,2,2,NA
"113878","M",170,68,68770,"00670000","083025951","68770009",3,1,1,2,3,1,2,2,NA
"113879","M",170,68,68770,"00670000","083029335","68770006",1,1,1,1,3,1,2,1,NA
"113880","M",170,68,68770,"00670000","083029335","68770006",2,1,1,1,3,1,2,1,NA
"113881","M",170,68,68770,"00670000","083029514","68770009",1,1,1,2,3,1,2,2,NA
"113882","M",170,68,68770,"00670000","083029514","68770009",2,1,1,2,3,1,2,2,NA
"113883","M",170,68,68770,"00670000","083029514","68770009",3,1,1,2,3,1,2,2,NA
"113884","M",170,68,68770,"00670000","083068439","68770011",1,1,1,1,3,1,2,1,NA
"113885","M",170,68,68770,"00670001","060053693","68770003",1,1,1,1,3,1,2,2,NA
"113886","M",170,68,68770,"00670001","060053858","68770011",1,1,1,1,3,1,2,1,NA
"113887","M",170,68,68770,"00670001","060053985","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"113888","M",170,68,68770,"00670001","060053990","68770019",1,1,1,1,3,1,2,2,NA
"113889","M",170,68,68770,"00680000","001651800","68770999",1,1,1,2,3,1,2,1,NA
"113890","M",170,68,68770,"00680000","001994047","68770999",1,1,1,1,3,1,1,1,NA
"113891","M",170,68,68770,"00680000","001994210","68770002",1,1,1,1,3,1,2,2,NA
"113892","M",170,68,68770,"00680000","001994210","68770002",2,3,NA,NA,NA,NA,NA,NA,NA
"113893","M",170,68,68770,"00680000","001994210","68770002",3,3,NA,NA,NA,NA,NA,NA,NA
"113894","M",170,68,68770,"00680000","003026326","68770007",1,1,1,1,3,1,2,2,NA
"113895","M",170,68,68770,"00680000","003068463","68770011",1,1,1,1,1,1,2,1,NA
"113896","M",170,68,68770,"00680000","003077184","68770009",1,4,NA,NA,NA,NA,NA,NA,NA
"113897","M",170,68,68770,"00680000","003086470","68770018",1,1,1,1,3,1,2,2,NA
"113898","M",170,68,68770,"00680000","082094865","68770016",1,1,1,1,3,1,2,2,NA
"113899","M",170,68,68770,"00680000","082094865","68770016",2,4,NA,NA,NA,NA,NA,NA,NA
"113900","M",170,68,68770,"00680000","083029334","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"113901","M",170,68,68770,"00680000","083029447","68770013",1,1,1,1,2,1,2,1,NA
"113902","M",170,68,68770,"00680001","060049967","68770014",1,3,NA,NA,NA,NA,NA,NA,NA
"113903","M",170,68,68770,"00680001","060049967","68770014",2,1,1,1,3,1,2,1,NA
"113904","M",170,68,68770,"00680001","060051990","68770003",1,1,1,3,5,1,2,2,NA
"113905","M",170,68,68770,"00690000","001388269","68770001",1,1,1,1,3,1,2,2,NA
"113906","M",170,68,68770,"00690000","001388288","68770016",1,3,NA,NA,NA,NA,NA,NA,NA
"113907","M",170,68,68770,"00690000","001994257","68770015",1,1,1,1,3,1,2,1,NA
"113908","M",170,68,68770,"00690000","002094876","68770010",1,3,NA,NA,NA,NA,NA,NA,NA
"113909","M",170,68,68770,"00690000","003026391","68770007",1,1,1,1,3,1,1,1,NA
"113910","M",170,68,68770,"00690000","082095102","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"113911","M",170,68,68770,"00690000","083029223","68770006",1,1,1,1,3,1,2,2,NA
"113912","M",170,68,68770,"00690000","083029223","68770006",2,1,1,1,3,1,2,2,NA
"113913","M",170,68,68770,"00690000","083068442","68770011",1,1,1,1,3,1,2,1,NA
"113914","M",170,68,68770,"00690001","060053974","68770011",1,1,1,1,3,1,2,2,NA
"113915","M",170,68,68770,"00690001","060053974","68770011",2,1,1,1,2,1,2,2,NA
"113916","M",170,68,68770,"00700000","002073129","68770002",1,1,1,1,3,1,2,2,NA
"113917","M",170,68,68770,"00700000","003068445","68770011",1,1,1,1,1,1,2,1,NA
"113918","M",170,68,68770,"00700000","003077193","68770001",1,1,1,1,3,1,2,1,NA
"113919","M",170,68,68770,"00700000","081409387","68770016",1,1,1,1,3,1,2,2,NA
"113920","M",170,68,68770,"00700000","081409387","68770016",2,1,1,1,3,1,2,2,NA
"113921","M",170,68,68770,"00700000","081409387","68770016",3,3,NA,NA,NA,NA,NA,NA,NA
"113922","M",170,68,68770,"00700001","060051506","68770012",1,1,1,1,2,1,2,2,NA
"113923","M",170,68,68770,"00700001","060051506","68770012",2,1,1,1,3,1,2,2,NA
"113924","M",170,68,68770,"00700001","060051506","68770012",3,4,NA,NA,NA,NA,NA,NA,NA
"113925","M",170,68,68770,"00700001","060052994","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"113926","M",170,68,68770,"00700001","060053703","68770004",1,1,1,1,2,1,1,2,NA
"113927","M",170,68,68770,"00710000","002094880","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"113928","M",170,68,68770,"00710000","002095096","68770010",1,3,NA,NA,NA,NA,NA,NA,NA
"113929","M",170,68,68770,"00710000","002095096","68770010",2,3,NA,NA,NA,NA,NA,NA,NA
"113930","M",170,68,68770,"00710000","003026100","68770018",1,4,NA,NA,NA,NA,NA,NA,NA
"113931","M",170,68,68770,"00710000","003026383","68770007",1,1,1,1,2,1,2,2,NA
"113932","M",170,68,68770,"00710000","003037529","68770001",1,1,1,3,5,1,2,1,NA
"113933","M",170,68,68770,"00710000","003037529","68770001",2,4,NA,NA,NA,NA,NA,NA,NA
"113934","M",170,68,68770,"00710000","003037529","68770001",3,4,NA,NA,NA,NA,NA,NA,NA
"113935","M",170,68,68770,"00710000","003068421","68770011",1,1,1,1,3,1,2,1,NA
"113936","M",170,68,68770,"00710000","003077188","68770015",1,4,NA,NA,NA,NA,NA,NA,NA
"113937","M",170,68,68770,"00710000","083029326","68770006",1,1,1,1,1,1,2,2,NA
"113938","M",170,68,68770,"00710000","083029326","68770006",2,4,NA,NA,NA,NA,NA,NA,NA
"113939","M",170,68,68770,"00710001","060051508","68770012",1,1,3,1,3,1,2,1,NA
"113940","M",170,68,68770,"00710001","060051508","68770012",2,1,1,1,3,1,2,1,NA
"113941","M",170,68,68770,"00710001","060051508","68770012",3,1,1,1,3,1,2,1,NA
"113942","M",170,68,68770,"00710001","060051508","68770012",4,4,NA,NA,NA,NA,NA,NA,NA
"113943","M",170,68,68770,"00710001","060051998","68500010",1,1,1,4,5,1,2,2,NA
"113944","M",170,68,68770,"00720000","001388321","68770015",1,1,1,1,3,1,2,1,NA
"113945","M",170,68,68770,"00720000","003026351","68770007",1,1,1,1,3,1,2,2,NA
"113946","M",170,68,68770,"00720000","003068447","68770011",1,1,1,1,3,1,2,2,NA
"113947","M",170,68,68770,"00720000","082095101","68770016",1,1,1,1,3,1,2,2,NA
"113948","M",170,68,68770,"00720000","083029227","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"113949","M",170,68,68770,"00720000","083029305","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"113950","M",170,68,68770,"00720001","060051999","68500010",1,4,NA,NA,NA,NA,NA,NA,NA
"113951","M",170,68,68770,"00730000","001409331","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"113952","M",170,68,68770,"00730000","003026145","68770010",1,1,1,1,3,1,2,2,NA
"113953","M",170,68,68770,"00730000","003026272","68770007",1,1,1,1,3,1,2,2,NA
"113954","M",170,68,68770,"00730000","003029401","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"113955","M",170,68,68770,"00730000","003029442","68770011",1,1,2,1,3,1,2,1,NA
"113956","M",170,68,68770,"00730000","003037508","68770001",1,1,1,1,3,1,2,1,NA
"113957","M",170,68,68770,"00730000","003037585","68770002",1,1,1,1,2,1,2,2,NA
"113958","M",170,68,68770,"00730000","003412271","68770005",1,1,1,1,4,1,2,2,NA
"113959","M",170,68,68770,"00730000","082103580","68770018",1,1,1,1,5,1,2,2,NA
"113960","M",170,68,68770,"00730001","060050009","68770012",1,1,1,1,1,1,2,2,NA
"113961","M",170,68,68770,"00730001","060050009","68770012",2,1,1,1,3,1,2,2,NA
"113962","M",170,68,68770,"00730001","060051453","68770014",1,1,1,1,2,1,2,2,NA
"113963","M",170,68,68770,"00730001","060052997","68770019",1,1,1,1,3,1,2,2,NA
"113964","M",170,68,68770,"00738644","060053471","68770003",1,4,NA,NA,NA,NA,NA,NA,NA
"113965","M",170,68,68770,"00740000","001994247","68770015",1,4,NA,NA,NA,NA,NA,NA,NA
"113966","M",170,68,68770,"00740000","003037514","68770001",1,1,1,1,5,1,2,1,NA
"113967","M",170,68,68770,"00740000","003142094","68770005",1,1,1,1,3,1,2,2,NA
"113968","M",170,68,68770,"00740000","003142094","68770005",2,1,1,1,3,1,2,2,NA
"113969","M",170,68,68770,"00740000","003412094","68770005",1,1,1,1,3,1,2,2,NA
"113970","M",170,68,68770,"00740000","003412094","68770005",2,1,1,1,3,1,2,2,NA
"113971","M",170,68,68770,"00740000","003412184","68770002",1,4,NA,NA,NA,NA,NA,NA,NA
"113972","M",170,68,68770,"00740000","081399373","68770018",1,1,1,1,3,1,2,2,NA
"113973","M",170,68,68770,"00740000","082103512","68770016",1,1,1,1,3,1,2,2,NA
"113974","M",170,68,68770,"00740000","083029330","68770006",1,1,1,1,3,1,2,1,NA
"113975","M",170,68,68770,"00740000","083029375","68770013",1,3,NA,NA,NA,NA,NA,NA,NA
"113976","M",170,68,68770,"00740001","060053709","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"113977","M",170,68,68770,"00740643","060050020","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"113978","M",170,68,68770,"00740643","060050020","68770012",2,4,NA,NA,NA,NA,NA,NA,NA
"113979","M",170,68,68770,"00750000","001388316","68770015",1,1,1,1,5,1,2,2,NA
"113980","M",170,68,68770,"00750000","001690380","68770010",1,1,1,1,3,1,2,2,NA
"113981","M",170,68,68770,"00750000","001690380","68770010",2,4,NA,NA,NA,NA,NA,NA,NA
"113982","M",170,68,68770,"00750000","001994264","68770005",1,1,1,3,4,NA,NA,NA,2
"113983","M",170,68,68770,"00750000","003073574","68770001",1,1,1,2,3,1,2,1,NA
"113984","M",170,68,68770,"00750000","003086439","68770009",1,1,1,2,5,1,2,2,NA
"113985","M",170,68,68770,"00750000","003412161","68770002",1,1,1,1,3,1,2,2,NA
"113986","M",170,68,68770,"00750000","007537192","68770018",1,4,NA,NA,NA,NA,NA,NA,NA
"113987","M",170,68,68770,"00750001","060050014","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"113988","M",170,68,68770,"00750001","060050014","68770012",2,4,NA,NA,NA,NA,NA,NA,NA
"113989","M",170,68,68770,"00750001","060053701","68770004",1,1,1,1,3,1,2,2,NA
"113990","M",170,68,68770,"00759049","060050019","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"113991","M",170,68,68770,"00759049","060050019","68770012",2,4,NA,NA,NA,NA,NA,NA,NA
"113992","M",170,68,68770,"00760000","002094902","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"113993","M",170,68,68770,"00760000","003029522","68770011",1,1,1,1,2,1,2,2,NA
"113994","M",170,68,68770,"00760000","003029522","68770011",2,1,1,1,3,1,NA,NA,NA
"113995","M",170,68,68770,"00760000","003412164","68770002",1,1,1,1,3,1,2,2,NA
"113996","M",170,68,68770,"00760000","083029274","68770006",1,1,1,2,3,1,2,2,NA
"113997","M",170,68,68770,"00760000","083029391","68770013",1,1,1,1,3,1,2,1,NA
"113998","M",170,68,68770,"00760001","060050140","68770019",1,1,1,1,2,1,2,2,NA
"113999","M",170,68,68770,"00760001","060051425","68770003",1,1,1,3,5,1,2,2,NA
"114000","M",170,68,68770,"00760001","060051488","68770018",1,1,1,1,3,1,2,1,NA
"114001","M",170,68,68770,"00762668","060050021","68770012",1,1,1,1,3,1,1,2,NA
"114002","M",170,68,68770,"00762668","060050021","68770012",2,4,NA,NA,NA,NA,NA,NA,NA
"114003","M",170,68,68770,"00770000","001388359","68770015",1,1,1,1,3,1,2,1,NA
"114004","M",170,68,68770,"00770000","001388359","68770015",2,1,1,1,3,1,2,1,NA
"114005","M",170,68,68770,"00770000","003029432","68770011",1,3,NA,NA,NA,NA,NA,NA,NA
"114006","M",170,68,68770,"00770000","003077185","68770009",1,4,NA,NA,NA,NA,NA,NA,NA
"114007","M",170,68,68770,"00770000","003412183","68770002",1,1,1,1,3,1,2,2,NA
"114008","M",170,68,68770,"00770000","081690374","68770016",1,1,1,2,3,1,2,2,NA
"114009","M",170,68,68770,"00770000","083029341","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"114010","M",170,68,68770,"00770001","060050751","68770014",1,1,1,1,3,1,2,2,NA
"114011","M",170,68,68770,"00776531","060052504","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"114012","M",170,68,68770,"00780000","003026348","68770007",1,1,1,1,3,1,2,2,NA
"114013","M",170,68,68770,"00780000","003037526","68770009",1,4,NA,NA,NA,NA,NA,NA,NA
"114014","M",170,68,68770,"00780000","003068403","68770011",1,1,1,1,3,1,1,2,NA
"114015","M",170,68,68770,"00780000","003086503","68770009",1,1,1,1,3,1,2,2,NA
"114016","M",170,68,68770,"00780000","083029329","68770011",1,1,1,1,2,1,2,1,NA
"114017","M",170,68,68770,"00780000","083029498","68770006",1,1,1,2,2,1,2,2,NA
"114018","M",170,68,68770,"00780001","060053708","68770004",1,3,NA,NA,NA,NA,NA,NA,NA
"114019","M",170,68,68770,"00780001","060053708","68770004",2,3,NA,NA,NA,NA,NA,NA,NA
"114020","M",170,68,68770,"00790000","003026087","68770010",1,1,1,1,3,1,2,2,NA
"114021","M",170,68,68770,"00790000","003029540","68770011",1,1,1,3,3,1,2,1,NA
"114022","M",170,68,68770,"00790000","007537078","68770007",1,1,1,1,3,1,2,2,NA
"114023","M",170,68,68770,"00790001","060051422","68770003",1,1,1,1,5,1,2,1,NA
"114024","M",170,68,68770,"00790001","060051422","68770003",2,4,NA,NA,NA,NA,NA,NA,NA
"114025","M",170,68,68770,"00790001","060051422","68770003",3,4,NA,NA,NA,NA,NA,NA,NA
"114026","M",170,68,68770,"00790001","060051504","68770019",1,3,NA,NA,NA,NA,NA,NA,NA
"114027","M",170,68,68770,"00790001","060051504","68770019",2,4,NA,NA,NA,NA,NA,NA,NA
"114028","M",170,68,68770,"00800000","002073130","68770002",1,1,1,1,3,1,2,2,NA
"114029","M",170,68,68770,"00800000","003026281","68770007",1,1,1,1,5,1,2,2,NA
"114030","M",170,68,68770,"00800000","003026354","68770007",1,1,1,1,5,1,2,2,NA
"114031","M",170,68,68770,"00800000","081373910","68770016",1,1,1,3,2,1,2,2,NA
"114032","M",170,68,68770,"00800000","083029541","68770011",1,1,1,1,3,1,2,2,NA
"114033","M",170,68,68770,"00800001","060049966","68770004",1,1,1,1,3,1,2,1,NA
"114034","M",170,68,68770,"00800001","060051428","68770003",1,4,NA,NA,NA,NA,NA,NA,NA
"114035","M",170,68,68770,"00800001","060053993","68770012",1,1,1,3,5,1,2,2,NA
"114036","M",170,68,68770,"00810000","002103515","68770016",1,1,1,1,3,1,2,2,NA
"114037","M",170,68,68770,"00810000","003026044","68770010",1,1,1,1,3,1,2,2,NA
"114038","M",170,68,68770,"00810000","003412032","68770002",1,1,1,1,3,1,2,1,NA
"114039","M",170,68,68770,"00810000","083029228","68770006",1,1,1,2,3,1,2,2,NA
"114040","M",170,68,68770,"00810001","060051509","68770012",1,1,1,1,3,1,2,2,NA
"114041","M",170,68,68770,"00820000","001388280","68770015",1,1,1,1,3,1,2,2,NA
"114042","M",170,68,68770,"00820000","001409458","68770016",1,1,1,1,3,1,2,2,NA
"114043","M",170,68,68770,"00820000","001537205","68770007",1,4,NA,NA,NA,NA,NA,NA,NA
"114044","M",170,68,68770,"00820000","003026203","68770007",1,1,1,3,3,1,2,2,NA
"114045","M",170,68,68770,"00820000","003026280","68770007",1,1,1,5,5,1,2,2,NA
"114046","M",170,68,68770,"00820000","003026283","68770007",1,1,1,1,3,1,2,2,NA
"114047","M",170,68,68770,"00820000","003026374","68770002",1,1,1,1,5,1,2,2,NA
"114048","M",170,68,68770,"00820000","003026379","68770007",1,1,1,5,5,1,2,2,NA
"114049","M",170,68,68770,"00820000","003029441","68770011",1,1,1,1,3,1,2,2,NA
"114050","M",170,68,68770,"00820000","003029441","68770011",2,1,1,1,3,1,2,2,NA
"114051","M",170,68,68770,"00820000","003029441","68770011",3,3,NA,NA,NA,NA,NA,NA,NA
"114052","M",170,68,68770,"00820000","083029468","68770006",1,1,1,1,3,1,2,2,NA
"114053","M",170,68,68770,"00820001","060051086","68770014",1,1,1,1,2,1,2,1,NA
"114054","M",170,68,68770,"00830000","001388278","68770015",1,1,1,1,3,1,2,2,NA
"114055","M",170,68,68770,"00830000","002103516","68770016",1,1,1,1,3,1,2,2,NA
"114056","M",170,68,68770,"00830000","003026282","68770002",1,1,1,1,3,1,1,1,NA
"114057","M",170,68,68770,"00830000","003073592","68770009",1,1,1,1,3,1,2,1,NA
"114058","M",170,68,68770,"00830000","003073593","68770002",1,1,1,2,3,1,2,2,NA
"114059","M",170,68,68770,"00830000","083029312","68770013",1,1,1,2,3,1,2,2,NA
"114060","M",170,68,68770,"00830000","083029497","68770006",1,1,1,1,2,1,2,2,NA
"114061","M",170,68,68770,"00830001","060050752","68770014",1,1,1,2,3,1,2,2,NA
"114062","M",170,68,68770,"00830001","060050752","68770014",2,1,1,1,3,1,2,2,NA
"114063","M",170,68,68770,"00840000","003026372","68770002",1,1,1,1,3,1,2,2,NA
"114064","M",170,68,68770,"00840000","003026390","68770007",1,1,1,1,3,1,2,2,NA
"114065","M",170,68,68770,"00840000","003029596","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"114066","M",170,68,68770,"00840000","003037504","68770009",1,1,1,1,3,1,2,2,NA
"114067","M",170,68,68770,"00840000","083029383","68770013",1,1,1,1,3,1,1,1,NA
"114068","M",170,68,68770,"00840000","083029383","68770013",2,1,1,1,3,1,1,1,NA
