"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S8_NUMPEZDUL","P_S8P1141","P_S8P1151","P_S8P115A1","P_S8P1161","P_S8P116A1","P_S8_NUMPEZSAL","P_S8P1142","P_S8P1152","P_S8P115A2","P_S8P1162","P_S8P116A2"
"254",8,170,68,68167,"01039327","060027960",68167007,1,41190300,4,1,4,1,0,NA,0,0,0,0
"255",8,170,68,68167,"01280000","003015168",68167008,1,41190300,0,0,125,1,NA,NA,NA,0,NA,0
"256",8,170,68,68167,"01280000","003015168",68167008,2,41220300,0,0,125,1,NA,NA,NA,0,NA,0
"257",8,170,68,68167,"01320001","060026128",68167007,1,41190300,1,1,1,1,0,NA,0,0,0,0
"258",8,170,68,68167,"01410000","003504307",68167005,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"259",8,170,68,68167,"01720001","060443480",68167009,1,41190700,1,1,1,1,0,NA,0,0,0,0
"260",8,170,68,68167,"01930000","003004556",68167024,1,41220300,0,0,0,0,NA,NA,NA,0,NA,0
"261",8,170,68,68167,"03250001","060443413",68167007,1,41229900,50,1,25,1,0,NA,0,0,0,0
"262",8,170,68,68169,"00050001","022318099",68169002,1,41190100,0,0,0,0,0,NA,0,0,0,0
"263",8,170,68,68169,"00260001","022319371",68820004,1,41220600,3,1,2,1,0,NA,0,0,0,0
"264",8,170,68,68169,"00370001","022318095",68169002,1,41190100,2,1,1,1,0,NA,0,0,0,0
"265",8,170,68,68169,"00448886","022319375",68169012,1,41190100,20,1,10,1,0,NA,0,0,0,0
"266",8,170,68,68169,"01364939","022552088",68169014,1,41190100,1,1,0,0,0,NA,0,0,0,0
"267",8,170,68,68190,"00130000","003083426",68190015,1,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"268",8,170,68,68190,"00130000","003083426",68190015,2,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"269",8,170,68,68190,"00130000","003083426",68190015,3,41120101,0,0,0,0,NA,NA,NA,0,NA,0
"270",8,170,68,68190,"00280000","003083393",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"271",8,170,68,68190,"00300000","002459041",68190025,1,41190300,0,0,250,1,NA,NA,NA,0,NA,0
"272",8,170,68,68190,"00300000","003018345",68190021,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"273",8,170,68,68190,"00300000","003083548",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"274",8,170,68,68190,"00310000","003083546",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"275",8,170,68,68190,"00310000","003083546",68190014,2,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"276",8,170,68,68190,"00310000","003083546",68190014,3,41221000,0,0,0,0,NA,NA,NA,0,NA,0
"277",8,170,68,68190,"00320000","003083545",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"278",8,170,68,68190,"00320000","003083545",68190014,2,41120101,0,0,0,0,NA,NA,NA,0,NA,0
"279",8,170,68,68190,"00320000","003083545",68190014,3,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"280",8,170,68,68190,"00340001","060028348",68190016,1,41229900,10,1,15,1,0,NA,0,0,0,0
"281",8,170,68,68190,"00350000","003002003",68385021,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"282",8,170,68,68190,"00380000","003083439",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"283",8,170,68,68190,"00390000","003083438",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"284",8,170,68,68190,"00390000","003083438",68190014,2,41221000,0,0,0,0,NA,NA,NA,0,NA,0
"285",8,170,68,68190,"00390000","003083438",68190014,3,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"286",8,170,68,68190,"00470000","003002013",68385021,1,41190300,500,1,500,1,NA,NA,NA,0,NA,0
"287",8,170,68,68190,"00770000","003002755",68190010,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"288",8,170,68,68190,"00770000","003002755",68190010,2,41221000,0,0,0,0,NA,NA,NA,0,NA,0
"289",8,170,68,68190,"00920001","060028265",68190017,1,41222200,60,1,70,1,0,NA,0,0,0,0
"290",8,170,68,68190,"01030000","003018356",68190027,1,41221000,10,1,20,1,NA,NA,NA,0,NA,0
"291",8,170,68,68190,"01130001","060028707",68190002,3,41190600,20,1,20,1,0,NA,0,0,0,0
"292",8,170,68,68190,"01410000","003002756",68190010,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"293",8,170,68,68190,"01410000","003002756",68190010,2,41120101,0,0,0,0,NA,NA,NA,0,NA,0
"294",8,170,68,68190,"01660000","003083436",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"295",8,170,68,68190,"01660000","003083436",68190014,2,41120101,0,0,0,0,NA,NA,NA,0,NA,0
"296",8,170,68,68190,"01660000","003083436",68190014,3,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"297",8,170,68,68190,"01770000","003083549",68190014,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"298",8,170,68,68190,"01770000","003083549",68190014,2,41221000,0,0,0,0,NA,NA,NA,0,NA,0
"299",8,170,68,68190,"01770000","003083549",68190014,3,41190900,0,0,0,0,NA,NA,NA,0,NA,0
"300",8,170,68,68190,"02000000","003001579",68190028,1,41190600,5,1,7,1,NA,NA,NA,0,NA,0
"301",8,170,68,68190,"02000001","060028289",68190028,1,41190600,5,1,7,1,0,NA,0,0,0,0
"302",8,170,68,68190,"04040000","003001228",68190027,1,41190300,60,1,50,1,NA,NA,NA,0,NA,0
"303",8,170,68,68207,"00420000","003011985",68207004,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"304",8,170,68,68207,"00600001","022330846",68207004,1,41190200,1,1,0,0,0,NA,0,0,0,0
"305",8,170,68,68207,"00700000","003012101",68207004,1,41229900,30,1,30,1,NA,NA,NA,0,NA,0
"306",8,170,68,68207,"00700001","022331529",68207004,1,41190100,30,1,10,1,0,NA,0,0,0,0
"307",8,170,68,68207,"00820001","022345274",68207004,1,41120199,0,0,0,0,0,NA,0,0,0,0
"308",8,170,68,68207,"00830000","003012058",68207004,1,42129900,1,1,1,1,NA,NA,NA,0,NA,0
"309",8,170,68,68207,"00830001","022345275",68207004,1,42129900,1,1,1,1,0,NA,0,0,0,0
"310",8,170,68,68207,"00980001","022345279",68207004,1,42129900,1,1,1,1,0,NA,0,0,0,0
"311",8,170,68,68207,"01000000","003012097",68207004,1,41229900,20,1,20,1,NA,NA,NA,0,NA,0
"312",8,170,68,68207,"01000001","022331517",68207004,1,41229900,20,1,20,1,0,NA,0,0,0,0
"313",8,170,68,68207,"01240000","083011948",68207005,18,41190400,500,1,500,1,NA,NA,NA,0,NA,0
"314",8,170,68,68207,"01300000","003012154",68207004,1,41229900,50,1,50,1,NA,NA,NA,0,NA,0
"315",8,170,68,68207,"01300001","022330987",68207004,1,41190200,50,1,50,1,0,NA,0,0,0,0
"316",8,170,68,68207,"01320000","003012034",68207004,1,41120199,0,0,5,1,NA,NA,NA,0,NA,0
"317",8,170,68,68207,"01320001","022331014",68207004,1,41190200,50,1,50,1,0,NA,0,0,0,0
"318",8,170,68,68207,"01560001","022330865",68207004,1,41190200,2,1,0,0,0,NA,0,0,0,0
"319",8,170,68,68207,"01770001","022550292",68207004,1,41120199,1,1,0,0,0,NA,0,0,0,0
"320",8,170,68,68207,"01790000","003012005",68207004,1,41120199,1,1,0,0,NA,NA,NA,0,NA,0
"321",8,170,68,68207,"01790001","022550299",68207004,1,42129900,1,1,1,1,0,NA,0,0,0,0
"322",8,170,68,68207,"01820000","003012089",68207004,1,41229900,15,1,15,1,NA,NA,NA,0,NA,0
"323",8,170,68,68207,"01890000","003012039",68207009,1,41190200,100,1,100,1,NA,NA,NA,0,NA,0
"324",8,170,68,68207,"02170001","022345280",68207004,1,42129900,1,1,1,1,0,NA,0,0,0,0
"325",8,170,68,68207,"02340000","003012001",68207004,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"326",8,170,68,68209,"00290000","089001640",68209008,18,41220300,100,1,0,0,NA,NA,NA,0,NA,0
"327",8,170,68,68209,"00990000","083509473",68500016,18,41120199,0,0,0,0,NA,NA,NA,0,NA,0
"328",8,170,68,68211,"00120000","083005514",68211010,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"329",8,170,68,68211,"00140000","083005580",68211006,18,41229900,6,1,7,1,NA,NA,NA,0,NA,0
"330",8,170,68,68211,"00330000","083005520",68211007,18,41190600,11,1,8,1,NA,NA,NA,0,NA,0
"331",8,170,68,68211,"00400000","083005563",68211007,18,41120101,10,1,10,1,NA,NA,NA,0,NA,0
"332",8,170,68,68211,"00470000","083005540",68211007,18,41220600,5,1,10,1,NA,NA,NA,0,NA,0
"333",8,170,68,68217,"00110001","060029948",68217014,1,41229900,0,0,2,1,0,NA,0,0,0,0
"334",8,170,68,68217,"00270001","060029865",68217017,1,41229900,380,1,70,1,0,NA,0,0,0,0
"335",8,170,68,68217,"00340000","001651823",68167007,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"336",8,170,68,68217,"00560000","083021981",68217010,18,41190100,0,0,0,0,NA,NA,NA,0,NA,0
"337",8,170,68,68217,"00670000","083021913",68217010,18,41190700,0,0,0,0,NA,NA,NA,0,NA,0
"338",8,170,68,68217,"00670000","083021913",68217010,28,41120199,0,0,0,0,NA,NA,NA,0,NA,0
"339",8,170,68,68217,"00960001","060445245",68217009,1,41190500,500,1,500,1,0,NA,0,0,0,0
"340",8,170,68,68217,"01130001","060033339",68217020,1,41190100,2,1,2,1,0,NA,0,0,0,0
"341",8,170,68,68217,"01260001","060444203",68217015,1,41190600,40,1,60,1,0,NA,0,0,0,0
"342",8,170,68,68217,"01330001","060444202",68217015,1,41190600,2.08,1,3,1,0,NA,0,0,0,0
"343",8,170,68,68217,"01810001","060030150",68217002,1,41220900,1,1,1,1,0,NA,0,0,0,0
"344",8,170,68,68217,"02010001","060445512",68217007,1,41190600,20,1,100,1,0,NA,0,0,0,0
"345",8,170,68,68229,"00014103","060034313",68229014,1,41190500,20,1,0,0,0,NA,0,0,0,0
"346",8,170,68,68229,"00020001","060030698",68229017,1,41190300,300,1,500,1,0,NA,0,0,0,0
"347",8,170,68,68229,"00030000","002101314",68229008,1,41190300,25,1,0,0,NA,NA,NA,0,NA,0
"348",8,170,68,68229,"00030000","002101314",68229008,2,41220300,25,1,0,0,NA,NA,NA,0,NA,0
"349",8,170,68,68229,"00030001","060446912",68229008,1,41190300,25,1,25,1,0,NA,0,0,0,0
"350",8,170,68,68229,"00040000","003013975",68229017,1,41190300,10,1,0,0,NA,NA,NA,0,NA,0
"351",8,170,68,68229,"00050000","083013804",68229014,18,41190300,250,1,0,0,NA,NA,NA,0,NA,0
"352",8,170,68,68229,"00080000","082177984",68229008,18,41190400,400,1,0,0,NA,NA,NA,0,NA,0
"353",8,170,68,68229,"00080000","082177984",68229008,28,41190300,400,1,0,0,NA,NA,NA,0,NA,0
"354",8,170,68,68229,"00080001","060034579",68229008,1,41190300,400,1,0,0,0,NA,0,0,0,0
"355",8,170,68,68229,"00110000","083013935",68229014,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"356",8,170,68,68229,"00120001","060446506",68229010,1,41190300,3600,1,3500,1,0,NA,0,0,0,0
"357",8,170,68,68229,"00140000","083013933",68229014,18,41190400,6,1,0,0,NA,NA,NA,0,NA,0
"358",8,170,68,68229,"00150001","060030612",68229003,1,41190300,0,0,300,1,0,NA,0,0,0,0
"359",8,170,68,68229,"00160001","060447185",68229010,1,41190300,2500,1,0,0,0,NA,0,0,0,0
"360",8,170,68,68229,"00220000","003013833",68229001,1,41190300,130,1,0,0,NA,NA,NA,0,NA,0
"361",8,170,68,68229,"00220000","003013833",68229001,2,41190500,120,1,0,0,NA,NA,NA,0,NA,0
"362",8,170,68,68229,"00250001","060034195",68229011,1,41190300,200,1,350,1,0,NA,0,0,0,0
"363",8,170,68,68229,"00280000","003004726",68229017,1,41190300,500,1,0,0,NA,NA,NA,0,NA,0
"364",8,170,68,68229,"00320001","060030523",68229015,1,41190500,1,1,1,1,0,NA,0,0,0,0
"365",8,170,68,68229,"00320001","060030669",68229017,1,41190300,0,0,0,0,0,NA,0,0,0,0
"366",8,170,68,68229,"00400001","060033681",68229008,2,41190400,150,1,80,1,0,NA,0,0,0,0
"367",8,170,68,68229,"00570001","060034208",68229011,1,41190300,20,1,20,1,0,NA,0,0,0,0
"368",8,170,68,68229,"00576847","060034209",68229011,1,41190300,0,0,0,0,0,NA,0,0,0,0
"369",8,170,68,68229,"00590001","060446902",68229008,1,41190300,100,1,0,0,0,NA,0,0,0,0
"370",8,170,68,68229,"00595635","060030521",68229015,1,41229900,5,1,5,1,0,NA,0,0,0,0
"371",8,170,68,68229,"00600001","060029999",68229011,2,41120104,13,1,0,0,0,NA,0,0,0,0
"372",8,170,68,68229,"00620001","060033219",68229014,1,41190300,6,1,6,1,0,NA,0,0,0,0
"373",8,170,68,68229,"00660000","003013640",68229012,1,41190300,10,1,10,1,NA,NA,NA,0,NA,0
"374",8,170,68,68229,"00660000","003013640",68229012,2,41190700,1,1,1,1,NA,NA,NA,0,NA,0
"375",8,170,68,68229,"00660001","060033956",68229012,1,41190700,10,1,10,1,0,NA,0,0,0,0
"376",8,170,68,68229,"00730001","060034310",68229014,1,41190300,30,1,0,0,0,NA,0,0,0,0
"377",8,170,68,68229,"01172706","060034899",68229011,1,41190300,0,0,0,0,0,NA,0,0,0,0
"378",8,170,68,68229,"01180001","060034215",68229011,1,41190300,250,1,250,1,0,NA,0,0,0,0
"379",8,170,68,68229,"01203540","060029997",68229011,1,41190400,300,1,0,0,0,NA,0,0,0,0
"380",8,170,68,68229,"01290001","060034902",68229011,1,41190300,250,1,0,0,0,NA,0,0,0,0
"381",8,170,68,68229,"01520001","060032932",68229015,1,41221000,500,1,0,0,0,NA,0,0,0,0
"382",8,170,68,68229,"01770854","060033977",68229015,1,41190400,300,1,300,1,0,NA,0,0,0,0
"383",8,170,68,68229,"01840001","060033960",68229015,1,41190300,20,1,20,1,0,NA,0,0,0,0
"384",8,170,68,68229,"02680001","060030592",68229015,1,41190300,10,1,230,1,0,NA,0,0,0,0
"385",8,170,68,68229,"02890001","060033216",68229015,1,41190300,0,0,100,1,0,NA,0,0,0,0
"386",8,170,68,68229,"03340001","060030665",68229015,1,41190300,12,1,0,0,0,NA,0,0,0,0
"387",8,170,68,68229,"04290001","060033350",68229015,1,41190700,10,1,10,1,0,NA,0,0,0,0
"388",8,170,68,68229,"05644118","060032248",68229015,1,41190300,10,1,0,0,0,NA,0,0,0,0
"389",8,170,68,68235,"00040000","083020813",68235022,18,41190300,10,1,0,0,NA,NA,NA,0,NA,0
"390",8,170,68,68235,"00040000","083020813",68235022,28,41220300,10,1,0,0,NA,NA,NA,0,NA,0
"391",8,170,68,68235,"00040000","083020813",68235022,38,41190600,10,1,0,0,NA,NA,NA,0,NA,0
"392",8,170,68,68235,"00040000","083020813",68235022,48,41120199,2.5,1,0,0,NA,NA,NA,0,NA,0
"393",8,170,68,68235,"00080000","083019114",68235054,18,41120199,0,0,1,1,NA,NA,NA,0,NA,0
"394",8,170,68,68235,"00330000","003497683",68235004,1,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"395",8,170,68,68235,"00620000","083020830",68235056,18,41190300,1000,1,0,0,NA,NA,NA,0,NA,0
"396",8,170,68,68235,"00660000","083020835",68235056,18,41190300,1000,1,0,0,NA,NA,NA,0,NA,0
"397",8,170,68,68235,"00730000","003019356",68235047,1,41229900,1,1,1,1,NA,NA,NA,0,NA,0
"398",8,170,68,68235,"01390000","003019076",68235005,1,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"399",8,170,68,68235,"01480000","083020825",68235019,18,41190300,7000,1,0,0,NA,NA,NA,0,NA,0
"400",8,170,68,68235,"01480000","083020825",68235019,28,41220300,2800,1,0,0,NA,NA,NA,0,NA,0
"401",8,170,68,68235,"01960000","003004546",68235005,1,41190300,2,1,2,1,NA,NA,NA,0,NA,0
"402",8,170,68,68235,"02660000","003021085",68235041,1,41229900,200,1,0,0,NA,NA,NA,0,NA,0
"403",8,170,68,68235,"03770000","083019596",68235001,18,41190300,1,1,1,1,NA,NA,NA,0,NA,0
"404",8,170,68,68245,"00580000","003045696",68245011,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"405",8,170,68,68245,"00580000","003045696",68245011,2,41120103,0,0,0,0,NA,NA,NA,0,NA,0
"406",8,170,68,68245,"00580000","003045696",68245011,3,41221100,0,0,0,0,NA,NA,NA,0,NA,0
"407",8,170,68,68250,"00320000","088040697",68250002,18,41190600,1,1,1,1,NA,NA,NA,0,NA,0
"408",8,170,68,68250,"00320000","088040697",68250002,28,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"409",8,170,68,68250,"00390000","083040536",68250002,18,41190300,10,1,0,0,NA,NA,NA,0,NA,0
"410",8,170,68,68250,"01240000","083023219",68250002,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"411",8,170,68,68250,"01550000","083023949",68250018,18,41190300,700,1,0,0,NA,NA,NA,0,NA,0
"412",8,170,68,68250,"01550000","083023949",68250018,28,41190400,1,1,0,0,NA,NA,NA,0,NA,0
"413",8,170,68,68250,"03240000","088040652",68250018,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"414",8,170,68,68250,"03320000","083023950",68250002,18,41190600,1,1,0,0,NA,NA,NA,0,NA,0
"415",8,170,68,68250,"03320000","083023950",68250002,28,41229900,2,1,0,0,NA,NA,NA,0,NA,0
"416",8,170,68,68250,"03410000","083040566",68250018,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"417",8,170,68,68255,"00010000","003041574",68255012,1,41190600,10,1,0,0,NA,NA,NA,0,NA,0
"418",8,170,68,68255,"00010000","003059279",68255012,1,41190600,1,1,1,1,NA,NA,NA,0,NA,0
"419",8,170,68,68255,"00120000","003041258",68255004,1,41229900,1.5,1,1.5,1,NA,NA,NA,0,NA,0
"420",8,170,68,68255,"00120000","003041258",68255004,2,41220300,125,1,125,1,NA,NA,NA,0,NA,0
"421",8,170,68,68255,"00120000","003041258",68255004,3,41190600,7.5,1,7.5,1,NA,NA,NA,0,NA,0
"422",8,170,68,68255,"00140001","060030312",68255003,1,41190300,60,1,0,0,0,NA,0,0,0,0
"423",8,170,68,68255,"00150000","003041348",68255012,1,41220900,9,1,9,1,NA,NA,NA,0,NA,0
"424",8,170,68,68255,"00190000","003406646",68255014,1,41229900,375,1,0,0,NA,NA,NA,0,NA,0
"425",8,170,68,68255,"00400000","003413351",68255001,1,41190600,25,1,0,0,NA,NA,NA,0,NA,0
"426",8,170,68,68255,"00410000","003041403",68255005,1,41220700,0,0,0,0,NA,NA,NA,0,NA,0
"427",8,170,68,68255,"00410000","003041403",68255005,2,41220300,0,0,0,0,NA,NA,NA,0,NA,0
"428",8,170,68,68255,"00460000","009992392",68255001,1,41190600,12,1,0,0,NA,NA,NA,0,NA,0
"429",8,170,68,68255,"00480001","060030048",68255011,1,41190600,25,1,25,1,0,NA,0,0,0,0
"430",8,170,68,68255,"00510000","003074203",68255001,1,41229900,100,1,0.01,1,NA,NA,NA,0,NA,0
"431",8,170,68,68255,"00520000","003406627",68255012,1,41190300,10,1,0,0,NA,NA,NA,0,NA,0
"432",8,170,68,68255,"00530000","009992394",68255001,1,41190600,12,1,0,0,NA,NA,NA,0,NA,0
"433",8,170,68,68255,"00540000","003041565",68255005,1,41190600,500,1,0,0,NA,NA,NA,0,NA,0
"434",8,170,68,68255,"00540000","003041565",68255005,2,41190900,500,1,0,0,NA,NA,NA,0,NA,0
"435",8,170,68,68255,"00540000","003406766",68255014,1,41190600,6,1,6,1,NA,NA,NA,0,NA,0
"436",8,170,68,68255,"00540000","003406766",68255014,2,41229900,6,1,6,1,NA,NA,NA,0,NA,0
"437",8,170,68,68255,"00560000","003041370",68255014,1,41190600,12.5,1,0,0,NA,NA,NA,0,NA,0
"438",8,170,68,68255,"00570000","009992393",68255001,1,41190600,12,1,0,0,NA,NA,NA,0,NA,0
"439",8,170,68,68255,"00580000","006825107",68255010,1,41220700,40,1,0.2,1,NA,NA,NA,0,NA,0
"440",8,170,68,68255,"00610000","003059249",68255012,1,41190600,2.5,1,0,0,NA,NA,NA,0,NA,0
"441",8,170,68,68255,"00610000","003059249",68255012,2,41229900,2.5,1,0,0,NA,NA,NA,0,NA,0
"442",8,170,68,68255,"00610000","003059249",68255012,3,41220300,1.5,1,0,0,NA,NA,NA,0,NA,0
"443",8,170,68,68255,"00610000","003413290",68255005,1,41190600,2,1,3,1,NA,NA,NA,0,NA,0
"444",8,170,68,68255,"00610000","003413290",68255005,2,41190400,2,1,1,1,NA,NA,NA,0,NA,0
"445",8,170,68,68255,"00630000","003413287",68255014,1,41190600,25,1,25,1,NA,NA,NA,0,NA,0
"446",8,170,68,68255,"00630000","009992425",54128028,1,41220900,3,1,0,0,NA,NA,NA,0,NA,0
"447",8,170,68,68255,"00640000","009992390",54128028,1,41190600,5,1,0,0,NA,NA,NA,0,NA,0
"448",8,170,68,68255,"00640000","009992390",54128028,2,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"449",8,170,68,68255,"00680000","003413344",68255014,1,41190600,25,1,0,0,NA,NA,NA,0,NA,0
"450",8,170,68,68255,"00810000","003056696",68255011,1,41190600,30,1,30,1,NA,NA,NA,0,NA,0
"451",8,170,68,68255,"00810000","003056696",68255011,2,41229900,6,1,6,1,NA,NA,NA,0,NA,0
"452",8,170,68,68255,"00874444","060592989",68255011,1,41220700,50,1,50,1,0,NA,0,0,0,0
"453",8,170,68,68255,"00970000","009991800",68255014,1,41190600,200,1,0,0,NA,NA,NA,0,NA,0
"454",8,170,68,68255,"00970000","009991800",68255014,2,41220300,75,1,0,0,NA,NA,NA,0,NA,0
"455",8,170,68,68255,"01220000","003413361",68255001,1,41190600,125,1,0,0,NA,NA,NA,0,NA,0
"456",8,170,68,68255,"01220000","003413361",68255001,2,41220300,125,1,0,0,NA,NA,NA,0,NA,0
"457",8,170,68,68255,"01240000","003074240",68255001,1,41229900,4500,1,0,0,NA,NA,NA,0,NA,0
"458",8,170,68,68255,"01340000","003041492",68255006,1,41120101,10.2,1,11.1,1,NA,NA,NA,0,NA,0
"459",8,170,68,68255,"01430001","060592983",68255006,1,41220700,20,1,30,1,0,NA,0,0,0,0
"460",8,170,68,68255,"01440000","003413279",68255014,1,41190600,30,1,0,0,NA,NA,NA,0,NA,0
"461",8,170,68,68255,"01500000","006825583",68255014,1,41190600,150,1,0,0,NA,NA,NA,0,NA,0
"462",8,170,68,68255,"01570000","009992542",68255007,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"463",8,170,68,68255,"01620000","009993204",68255007,1,41190600,6,1,0,0,NA,NA,NA,0,NA,0
"464",8,170,68,68255,"01990000","003041223",68255011,1,41190600,1,1,7.5,1,NA,NA,NA,0,NA,0
"465",8,170,68,68255,"01990000","003041223",68255011,2,41229900,1,1,0.6,1,NA,NA,NA,0,NA,0
"466",8,170,68,68255,"01990000","003041223",68255011,3,41220300,1,1,75,1,NA,NA,NA,0,NA,0
"467",8,170,68,68255,"02160001","060030306",68255011,1,41220700,0,0,500,1,0,NA,0,0,0,0
"468",8,170,68,68255,"02550000","003406517",68255012,1,41190300,0.4,1,1200,1,NA,NA,NA,0,NA,0
"469",8,170,68,68255,"02550000","003406517",68255012,2,41190400,0.4,1,250,1,NA,NA,NA,0,NA,0
"470",8,170,68,68255,"04060000","003041535",68255012,1,41220300,312.5,1,25,1,NA,NA,NA,0,NA,0
"471",8,170,68,68255,"04100000","003413276",68255011,1,41190600,150,1,0,0,NA,NA,NA,0,NA,0
"472",8,170,68,68255,"04680000","003041326",68255011,1,41221000,30,1,30,1,NA,NA,NA,0,NA,0
"473",8,170,68,68255,"04950000","003041573",68255012,1,41220300,2,1,0,0,NA,NA,NA,0,NA,0
"474",8,170,68,68255,"04950000","003041573",68255012,2,41222500,2,1,0,0,NA,NA,NA,0,NA,0
"475",8,170,68,68255,"04950000","003041573",68255012,3,41229900,15,1,0,0,NA,NA,NA,0,NA,0
"476",8,170,68,68255,"05160001","060030287",68255011,1,41190300,2,1,2,1,0,NA,0,0,0,0
"477",8,170,68,68264,"00030000","083003100",68264003,18,41220700,1,1,0,0,NA,NA,NA,0,NA,0
"478",8,170,68,68264,"00030000","083003100",68264003,28,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"479",8,170,68,68264,"00210000","003002883",68264008,1,41220900,1.5,1,0,0,NA,NA,NA,0,NA,0
"480",8,170,68,68264,"00280000","083002920",68264003,18,41220900,10,1,6,1,NA,NA,NA,0,NA,0
"481",8,170,68,68264,"00640001","060032502",68264001,1,41120199,2,1,0,0,0,NA,0,0,0,0
"482",8,170,68,68264,"00650001","060030893",68264006,1,41190700,1,1,1,1,0,NA,0,0,0,0
"483",8,170,68,68264,"01060000","003003053",68264006,1,41220900,3,1,0,0,NA,NA,NA,0,NA,0
"484",8,170,68,68264,"01080000","003002954",68264003,1,41220700,10,1,0,0,NA,NA,NA,0,NA,0
"485",8,170,68,68264,"01080000","003002954",68264003,2,41229900,5,1,0,0,NA,NA,NA,0,NA,0
"486",8,170,68,68264,"01310001","060032506",68264001,1,41229900,2,1,2,1,0,NA,0,0,0,0
"487",8,170,68,68264,"02630000","003002940",68264002,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"488",8,170,68,68264,"02970000","083016736",68264002,18,41190200,3,1,2,1,NA,NA,NA,0,NA,0
"489",8,170,68,68264,"03420000","003003156",68264004,1,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"490",8,170,68,68264,"03420000","003003156",68264004,2,41220900,2,1,0,0,NA,NA,NA,0,NA,0
"491",8,170,68,68264,"03550000","003003058",68264003,1,41220900,500,1,0,0,NA,NA,NA,0,NA,0
"492",8,170,68,68266,"00430000","003016032",68266001,1,41220900,1,1,1,1,NA,NA,NA,0,NA,0
"493",8,170,68,68266,"00570000","083010052",68266006,18,41220900,0,0,0,0,NA,NA,NA,0,NA,0
"494",8,170,68,68266,"00730000","083010088",68266009,18,41229900,0,0,20,1,NA,NA,NA,0,NA,0
"495",8,170,68,68266,"00840000","083010084",68266006,18,41229900,10,1,10,1,NA,NA,NA,0,NA,0
"496",8,170,68,68271,"00240000","083038721",68271013,18,41190400,0,0,420,1,NA,NA,NA,0,NA,0
"497",8,170,68,68271,"00270000","083038419",68271004,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"498",8,170,68,68271,"00320000","083038425",68271029,18,41220600,6.25,1,6.25,1,NA,NA,NA,0,NA,0
"499",8,170,68,68271,"00320000","083038425",68271029,28,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"500",8,170,68,68271,"00470001","060561313",68271004,1,41190100,20,1,23,1,0,NA,0,0,0,0
"501",8,170,68,68271,"00560000","083038765",68271013,18,42129900,0,0,100,1,NA,NA,NA,0,NA,0
"502",8,170,68,68271,"00690000","083038707",68271013,18,41190500,250,1,0,0,NA,NA,NA,0,NA,0
"503",8,170,68,68271,"01160000","083038517",68271004,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"504",8,170,68,68271,"01590000","083038519",68271004,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"505",8,170,68,68276,"00100001","022550690",68276006,1,41120199,0,0,0,0,0,NA,0,0,0,0
"506",8,170,68,68276,"00640001","022316336",68276002,1,41120199,5,1,2,1,0,NA,0,0,0,0
"507",8,170,68,68276,"00790001","022315986",68276002,1,41190300,100,1,0,0,0,NA,0,0,0,0
